Timestamp,MetricID,Value,Trend_Mean,Variance,Z_Score,PRB_Limit,ControlActions
1770032812.3940027,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032813.3935692,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032813.3938715,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032814.3937235,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032814.3940516,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032815.3937838,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032815.3940902,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032816.3936949,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032816.3940237,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032817.3936503,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032817.3939676,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032818.394475,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032818.3948586,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032819.3939724,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032819.3943458,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032820.3937292,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032820.3940775,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032821.3936136,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032821.3939354,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032822.3936996,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032822.3940141,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032823.3937588,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032823.3940864,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032824.393927,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032824.3942704,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032825.3937135,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032825.3940597,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032826.3936834,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032826.394003,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032827.3935156,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032827.3938193,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032828.3938146,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032828.3941295,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032829.3936768,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032829.3939848,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032830.393811,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032830.3941398,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032831.3946538,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032831.3950925,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032832.3935397,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032832.3938942,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032833.3937838,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032833.394111,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032834.393699,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032834.3940098,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032835.393792,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032835.3941352,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032836.393858,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032836.394183,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032837.3934438,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032837.3937356,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032838.393469,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032838.3937914,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032839.3936539,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032839.393958,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032840.3936,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032840.3939066,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032841.393666,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032841.3939753,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032842.3935325,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032842.3938527,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032843.3941994,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032843.3945143,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032844.393585,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032844.393901,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032845.3935885,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032845.3939025,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032846.3936555,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032846.393967,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032847.3935165,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032847.39382,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032848.3935015,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032848.3938224,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032849.393558,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032849.3938541,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032850.3934684,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032850.3938003,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032851.3936694,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032851.39396,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032852.3935533,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032852.3938925,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032853.3934417,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032853.3937306,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032854.3935716,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032854.3938706,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032855.393821,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032855.3941827,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032856.3937597,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032856.3940954,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032857.393917,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032857.394323,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032858.3936908,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032858.394001,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032859.3938348,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032859.3941894,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032860.3934317,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032860.393706,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032861.3934393,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032861.3937304,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032862.3936176,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032862.3939486,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032863.3936162,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032863.3939066,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032864.393516,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032864.393819,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032865.3935199,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032865.393827,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032866.3933454,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032866.3936162,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032867.3935678,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032867.3938773,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032868.3937955,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032868.3941288,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032869.3933783,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032869.3936524,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032870.39354,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032870.3938527,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032871.393501,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032871.3938072,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032872.3935416,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032872.3938453,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032873.3937454,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032873.3940938,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032874.3944669,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032874.3948178,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032875.3935962,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032875.3938787,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032876.3959794,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032876.3962727,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032877.3933303,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032877.3935869,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032878.393486,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032878.3938127,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032879.3943615,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032879.394734,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032880.39417,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032880.3944814,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032881.393499,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032881.3938162,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032882.3934603,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032882.3937488,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032883.3933432,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032883.3936465,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032884.3947132,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032884.3953032,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032885.3936322,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032885.393948,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032886.3934112,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032886.3937178,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032887.393645,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032887.393994,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032888.3937778,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032888.3941545,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032889.3938315,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032889.3941972,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032890.3939233,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032890.3942728,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032891.393554,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032891.3938816,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032892.3934498,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032892.393764,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032893.3935037,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032893.3938444,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032894.393469,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032894.3937795,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032895.3935132,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032895.3938947,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032896.3935728,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032896.3938904,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032897.3934727,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032897.3937712,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032898.3933895,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032898.3937008,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032899.3933315,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032899.393592,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032900.3935933,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032900.3939333,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032901.3971856,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032901.397533,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032902.3935099,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032902.3938334,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032903.3934672,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032903.393793,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032904.393767,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032904.3941574,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032905.3937583,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032905.394097,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032906.3942,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032906.3946943,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032907.3934655,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032907.393802,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032908.393429,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032908.3937514,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032909.3933172,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032909.3935885,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032910.3935206,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032910.3938715,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032911.3937964,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032911.3941934,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032912.393681,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032912.394087,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032913.3934526,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032913.3937936,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032914.3933697,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032914.3936968,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032915.3934066,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032915.3937101,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032916.3937922,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032916.3941422,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032917.3937597,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032917.3941193,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032918.3935778,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032918.3939023,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032919.393441,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032919.393774,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032920.3941824,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032920.3945,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032921.3936439,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032921.3939762,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032922.39376,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032922.3941538,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032923.393416,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032923.3937492,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032924.3934612,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032924.3937984,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032925.3934422,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032925.3937914,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032926.3932962,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032926.3935583,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032927.3933282,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032927.3936381,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032928.3934264,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032928.3937614,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032929.393445,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032929.3937674,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032930.3933213,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032930.393614,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032931.393314,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032931.3935869,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032932.3932338,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032932.3934991,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032933.3934174,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032933.3937278,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032934.3932884,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032934.393576,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032935.3934402,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032935.3937638,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032936.3933012,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032936.3935661,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032937.3934367,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032937.3937743,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032938.3933938,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032938.3937528,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032939.3932824,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032939.3935988,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032940.3934004,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032940.3937352,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032941.3939967,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032941.3944478,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032942.3943233,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032942.3947213,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032943.3935318,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032943.3939335,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032944.393272,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032944.393575,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032945.3933792,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032945.3937085,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032946.3932695,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032946.3936133,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032947.3933706,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032947.3936956,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032948.3934948,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032948.3938177,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032949.3935964,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032949.3939073,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032950.3935416,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032950.3938916,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032951.3933682,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032951.393693,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032952.3935754,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032952.3939018,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032953.393615,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032953.3939712,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032954.3933594,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032954.3937106,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032955.393335,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032955.3936486,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032956.393285,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032956.3935966,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032957.3933325,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032957.3936408,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032958.3935342,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032958.3939166,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032959.3937044,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032959.3940525,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032960.3933258,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032960.3936505,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032961.3934631,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032961.3938327,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032962.3939984,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032962.3944578,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032963.3937738,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032963.3941486,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032964.3944917,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032964.3951416,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032965.3934753,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032965.3937845,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032966.393873,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032966.3943384,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032967.3932755,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032967.393576,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032968.3931723,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032968.3934577,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032969.3934095,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032969.3937676,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032970.3934479,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032970.3937867,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032971.3932502,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032971.3935409,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032972.3934479,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032972.3937585,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032973.3933034,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032973.3936324,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032974.3932445,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032974.3935537,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032975.3932583,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032975.3935428,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032976.393176,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032976.3934727,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032977.3933792,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032977.3936298,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032978.3932712,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032978.3935835,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032979.3934093,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032979.3937392,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032980.3933,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032980.3936186,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032981.393382,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032981.3937364,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032982.3932936,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032982.393595,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032983.3932612,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032983.3936076,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032984.3933284,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032984.3936434,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032985.3936756,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032985.3941112,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032986.3949122,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770032986.395596,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770032987.39354,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
